cluster_id,ring_id,rank,moi,system_name,body_name,ring_name,x,y,z,dist_to_centroid_ly
K14_C03,6d0fdd597855da1978deda046f10494b49ea2d1f,629,0.999746,Eol Flyou ZQ-I c24-129,Eol Flyou ZQ-I c24-129 5,Eol Flyou ZQ-I c24-129 5 C Ring,-9299.031250,-749.968750,17929.562500,1900.332812
K14_C03,a1b62692a6d055b77366a5db86e0580d45153b91,639,0.999733,Eoch Flyuae MD-G c12-71,Eoch Flyuae MD-G c12-71 8,Eoch Flyuae MD-G c12-71 8 A Ring,-8295.562500,-658.218750,17378.562500,1001.472776
K14_C03,b99ae1fb86da9018f104e8dd0bf12e994bf75b3c,641,0.999730,Oephaivsky EQ-X d1-154,Oephaivsky EQ-X d1-154 5,Oephaivsky EQ-X d1-154 5 B Ring,-12209.093750,529.343750,17068.343750,4215.787242
K14_C03,80ddeaccda9f3981f07e109e1308c1d14211213f,645,0.999719,Byaa Ain HT-P d6-766,Byaa Ain HT-P d6-766 6,Byaa Ain HT-P d6-766 6 C Ring,-5028.468750,857.062500,16158.125000,3501.648154
K14_C03,8f328b099b0bc38d076be54c3263e3d52c3cba0d,652,0.999711,Dryoea Flyoo GW-W f1-438,Dryoea Flyoo GW-W f1-438 2,Dryoea Flyoo GW-W f1-438 2 C Ring,-6860.531250,-1845.250000,19039.093750,3227.601270
K14_C03,6fbb720bb8660bb7972ff455956ae18703d1b638,656,0.999706,Dryio Flyi BO-I c26-773,Dryio Flyi BO-I c26-773 3,Dryio Flyi BO-I c26-773 3 A Ring,-5277.562500,-37.906250,19283.656250,4159.309772
K14_C03,ba9cd3f790fa3c02629340abd89f68ea3557306c,662,0.999692,Blaa Phoe JN-A d14-432,Blaa Phoe JN-A d14-432 AB 1,Blaa Phoe JN-A d14-432 AB 1 C Ring,-5539.625000,-883.062500,15530.750000,2812.952806
K14_C03,c51bef9c932610796653fbd5d663f374f089d7c6,665,0.999687,Blue Hypooe WI-J c25-3,Blue Hypooe WI-J c25-3 4,Blue Hypooe WI-J c25-3 4 B Ring,-12114.531250,-230.843750,12824.343750,5299.192359
K14_C03,aa09e08c853cbe124590fc854c5869c374cba8b3,671,0.999683,Ogaiws RX-B d3904,Ogaiws RX-B d3904 6,Ogaiws RX-B d3904 6 A Ring,-2999.437500,845.125000,19416.187500,6195.598866
K14_C03,1c6c797ae2372a8c69dfc76ec1268b812c2745da,674,0.999679,Bya Ail OX-K d8-39,Bya Ail OX-K d8-39 B 6,Bya Ail OX-K d8-39 B 6 A Ring,-11866.281250,331.906250,16339.937500,3777.685279
K14_C03,5424644a6ca19607fcd47fdf79bf396c8a8f4fbf,686,0.999666,Dryuae Scraa YJ-A f113,Dryuae Scraa YJ-A f113 A 3,Dryuae Scraa YJ-A f113 A 3 B Ring,-8239.437500,2134.968750,18272.562500,3323.309313
K14_C03,f65419aa1d5ba1b0de1f975d13345d424281442b,687,0.999663,Stuelou OI-R d5-584,Stuelou OI-R d5-584 14,Stuelou OI-R d5-584 14 B Ring,-6887.375000,-445.562500,13519.593750,3155.795250
K14_C03,0bef2560e86faa95d09463759c15f61af78bddf8,703,0.999640,Brambe ZU-Y f1253,Brambe ZU-Y f1253 2,Brambe ZU-Y f1253 2 B Ring,-8673.875000,-1623.468750,18569.531250,2459.883187
K14_C03,727d0709860bbdca2df7d92debde52b164657e3f,706,0.999635,Voqaa JH-V f2-967,Voqaa JH-V f2-967 1,Voqaa JH-V f2-967 1 B Ring,-9230.656250,-1340.093750,17945.218750,2010.447342
K14_C03,a89b4bd26fe817233aeebe1efdf661137af8bad6,708,0.999632,Clookou OP-M d8-56,Clookou OP-M d8-56 B 12,Clookou OP-M d8-56 B 12 C Ring,-15037.531250,-226.281250,12471.875000,7881.321849
K14_C03,32555ae9f48e6fb1bb20fe394bc7ee4380655bad,715,0.999617,Zejoo KE-E d13-109,Zejoo KE-E d13-109 DE 2,Zejoo KE-E d13-109 DE 2 C Ring,-15889.531250,-79.531250,11593.625000,9069.470528
K14_C03,b5af3099f9755956ec1bd99076e2e6830f7fe938,721,0.999596,Boeph WU-T c18-18,Boeph WU-T c18-18 7,Boeph WU-T c18-18 7 A Ring,-7957.562500,-657.750000,16384.937500,254.652089
K14_C03,39a18405c2ae2eb23c34baeac0ed50b153b5e71a,728,0.999589,Voqaa JH-V f2-115,Voqaa JH-V f2-115 2,Voqaa JH-V f2-115 2 A Ring,-9058.562500,-1474.968750,18028.000000,2049.948354
K14_C03,6fd1534883f4685ff4bc87f7c138fb2762ad074e,738,0.999570,Iowhaik JK-H c10-733,Iowhaik JK-H c10-733 8,Iowhaik JK-H c10-733 8 B Ring,-6729.093750,145.343750,16044.843750,1687.263402
K14_C03,354bee8a41f8bca5aca5751b91aa9fef627932c9,742,0.999562,Dryio Flyuae CA-A f2376,Dryio Flyuae CA-A f2376 A 3,Dryio Flyuae CA-A f2376 A 3 A Ring,-8338.781250,-1018.718750,18184.718750,1854.903311
K14_C03,03f374bbf0c372472844118390631f084297d5b2,744,0.999561,Eol Flyou RJ-V c17-135,Eol Flyou RJ-V c17-135 7,Eol Flyou RJ-V c17-135 7 C Ring,-9377.968750,-690.968750,17618.531250,1706.004685
K14_C03,51dabfe13fdc8333d530b1443e533e1600b943ce,750,0.999543,Sphoetz IH-V f2-106,Sphoetz IH-V f2-106 2,Sphoetz IH-V f2-106 2 A Ring,-9515.593750,-1573.687500,16620.937500,1650.565489
K14_C03,b6e481468281718aa4f516bf2d797945bb4aea4e,766,0.999510,Clookau WO-P d6-2,Clookau WO-P d6-2 5,Clookau WO-P d6-2 5 B Ring,-9137.781250,-503.468750,12304.968750,4184.329705
K14_C03,58da12682d9ff564e87ea3739211ce02fd6c5c59,773,0.999499,Boewnst MS-U f2-37,Boewnst MS-U f2-37 2,Boewnst MS-U f2-37 2 B Ring,-6243.562500,-1151.468750,16584.312500,2048.020946
K14_C03,a9ef497739482a3fb9f667dc735f02cccc6ab595,780,0.999464,Boeph GT-C c28-172,Boeph GT-C c28-172 3,Boeph GT-C c28-172 3 C Ring,-7900.156250,-518.937500,16788.062500,513.369901
K14_C03,684d1c93170e478f2faf703e5ba7a1fb03cab11c,792,0.999430,Dryio Flyi GG-Y f428,Dryio Flyi GG-Y f428 2,Dryio Flyi GG-Y f428 2 B Ring,-5789.781250,-1179.687500,18600.812500,3330.318141
K14_C03,b061d0ce9521d292235817d91b27274e355aaccd,793,0.999421,Boewnst RI-J b41-41,Boewnst RI-J b41-41 AB 10,Boewnst RI-J b41-41 AB 10 B Ring,-6200.312500,-353.093750,16464.312500,2021.554903
K14_C03,ab43a6762b296e0e450e228ef12466852030c9e2,800,0.999410,Froals KV-B d14-183,Froals KV-B d14-183 B 17,Froals KV-B d14-183 B 17 C Ring,-5152.406250,1009.687500,15530.312500,3554.370262
K14_C03,20c1724b8dc14a6cdd828b2ebc82173649429e88,807,0.999392,Boelts LU-H c26-1367,Boelts LU-H c26-1367 3,Boelts LU-H c26-1367 3 A Ring,-6491.531250,-207.468750,16727.156250,1791.178224
K14_C03,22f19ce290f7c5a6b87960132a0df8943d179501,820,0.999364,Boeths CA-A f661,Boeths CA-A f661 5,Boeths CA-A f661 5 B Ring,-2977.468750,-991.656250,15701.906250,5286.585445
K14_C03,f2d3794d30afd5efbac7fc4dcdea9addff54e0b0,836,0.999301,Boeths YE-A e26,Boeths YE-A e26 2,Boeths YE-A e26 2 B Ring,-3800.812500,-1085.687500,15598.843750,4500.123936
K14_C03,b3d37ec11ed9993e2483f6f2b62bf6b2a384d266,839,0.999291,Blua Phrua YK-O e6-122,Blua Phrua YK-O e6-122 1,Blua Phrua YK-O e6-122 1 A Ring,-7086.812500,-1791.531250,15508.156250,1854.500481
K14_C03,60a7209b33c60b7613851b635312e3cd9f5dbdc3,844,0.999274,Dryae Flyoae ZZ-B c2-264,Dryae Flyoae ZZ-B c2-264 6,Dryae Flyoae ZZ-B c2-264 6 C Ring,-13200.062500,-108.718750,18253.562500,5356.057740
K14_C03,866c97ae7c828908b25b6e57ebc9095c7c093065,872,0.999142,Stuelou UJ-V c17-15,Stuelou UJ-V c17-15 3,Stuelou UJ-V c17-15 3 C Ring,-6668.437500,-672.625000,13798.812500,3007.497645
K14_C03,c8da7d8bd9fe729def9fb0723b146436d6aa22ba,888,0.999064,Boelts WQ-T d4-1612,Boelts WQ-T d4-1612 A 8,Boelts WQ-T d4-1612 A 8 A Ring,-7571.812500,-226.000000,15988.375000,834.140398
K14_C03,969a6cafc2dfdd1150ffb93dd7f0518fcb68080c,910,0.998888,Eulain MS-U f2-1437,Eulain MS-U f2-1437 A 5,Eulain MS-U f2-1437 A 5 B Ring,-5154.437500,1546.812500,17996.562500,4063.759321
K14_C03,dac5097a5666481da629f65b3a2669760cc0067b,911,0.998887,Voqaa FB-X f1-611,Voqaa FB-X f1-611 2,Voqaa FB-X f1-611 2 B Ring,-9205.718750,-1484.437500,17703.843750,1878.920120
K14_C03,93ca169d47a18b9b26b13e96e06703879b23913d,935,0.998691,Blua Hypa ID-H d11-50,Blua Hypa ID-H d11-50 17,Blua Hypa ID-H d11-50 17 B Ring,-6914.031250,-306.625000,12707.781250,3906.327228
K14_C03,ee5a1b1205ddc8601e152b143d560e94d70e608f,937,0.998679,Byoi Aeg AA-A f0,Byoi Aeg AA-A f0 A 2,Byoi Aeg AA-A f0 A 2 C Ring,-8967.875000,1275.656250,13018.906250,3925.730972
K14_C03,882158b1881c9768e58f7d3a6c3a558508375210,939,0.998663,Boeph QO-G d11-712,Boeph QO-G d11-712 14,Boeph QO-G d11-712 14 B Ring,-7995.218750,-550.031250,16590.687500,299.382045
K14_C03,f29c5ccf44527292223108465f245ad3566ca833,953,0.998502,Dryuae Scraa BA-A f380,Dryuae Scraa BA-A f380 A 1,Dryuae Scraa BA-A f380 A 1 C Ring,-8499.031250,1538.062500,18433.718750,2976.143032
K14_C03,91cb53872b8f8b8e31d1866dc188badf79a081bc,956,0.998482,Boesky HG-W d2-912,Boesky HG-W d2-912 B 6,Boesky HG-W d2-912 B 6 C Ring,-9404.718750,-621.750000,15826.718750,1322.367037
K14_C04,89292c26401e586963a1948ec40b0129e0eb66e6,10,0.999995,Prua Phoe CI-Q d6-1109,Prua Phoe CI-Q d6-1109 10,Prua Phoe CI-Q d6-1109 10 C Ring,-6290.593750,-112.687500,11049.500000,2933.019378
K14_C04,691c6985184dea80f6c95936ddf986082c33d762,15,0.999992,Blua Hypue UH-G c25-32,Blua Hypue UH-G c25-32 9,Blua Hypue UH-G c25-32 9 C Ring,-4755.843750,-889.593750,12826.343750,3060.633502
K14_C04,ffff5442458bfae694641e26d9aec4a2ed83a26c,27,0.999983,Skaude VA-M d8-37,Skaude VA-M d8-37 B 7,Skaude VA-M d8-37 B 7 C Ring,-4716.437500,-436.687500,9938.812500,1202.557702
K14_C04,73695aab05d729bbe1bba8f69c56ae1802cfdcd7,30,0.999983,Gru Drye BN-Q c6-0,Gru Drye BN-Q c6-0 2,Gru Drye BN-Q c6-0 2 C Ring,-7593.687500,-671.750000,5621.406250,6045.739268
K14_C04,264ee554852289d3e356bff5e5690634bf5e7546,41,0.999981,Blaa Drye GS-R d5-49,Blaa Drye GS-R d5-49 12,Blaa Drye GS-R d5-49 12 C Ring,-8468.343750,-273.281250,4541.687500,7422.827645
K14_C04,805662982412f9e77dc2a5dc24cc373d809dc07c,57,0.999977,Skaude KK-D d13-211,Skaude KK-D d13-211 5,Skaude KK-D d13-211 5 C Ring,-4991.031250,-410.312500,10343.343750,1488.438352
K14_C04,7dfa083403b6f03bbeea4e8028f48b259c24e015,129,0.999962,Flyiedge TN-K c24-33,Flyiedge TN-K c24-33 C 3,Flyiedge TN-K c24-33 C 3 B Ring,-4663.968750,-362.562500,8966.968750,1592.123425
K14_C04,cc44489b61491bd49898a31b146b3b8769c318a4,134,0.999960,Pru Airm AA-A f19,Pru Airm AA-A f19 2,Pru Airm AA-A f19 2 C Ring,-1236.437500,1546.687500,10668.906250,3009.670073
K14_C04,d434975b2a04fa56d04f4df7c8802dae87ca7096,142,0.999958,Shehio FC-U e3-1,Shehio FC-U e3-1 A 2,Shehio FC-U e3-1 A 2 C Ring,-4929.343750,-1488.343750,9866.531250,1840.953103
K14_C04,a666b3374fb93a41215c4191f611c45c695e05f8,150,0.999956,Skaudou GY-V c17-12,Skaudou GY-V c17-12 A 5,Skaudou GY-V c17-12 A 5 B Ring,-598.031250,-563.406250,9942.843750,2944.835173
K14_C04,c29cce8781707e747e59bba995611be0915f7e27,156,0.999955,Nuekau FG-Y f3,Nuekau FG-Y f3 4,Nuekau FG-Y f3 4 B Ring,-2235.062500,-1015.093750,13488.781250,3710.906077
K14_C04,dc5dd44c7e341786d14fe3201283f71abe4ac7b7,179,0.999949,Skaude SS-S c4-5,Skaude SS-S c4-5 3,Skaude SS-S c4-5 3 C Ring,-4589.406250,-972.812500,9408.594000,1419.105906
K14_C04,a1be0d0de743a9320fe95a6ea6df781be11d6dba,183,0.999948,Graea Hypue UZ-T c5-22,Graea Hypue UZ-T c5-22 3,Graea Hypue UZ-T c5-22 3 B Ring,-621.437500,-310.500000,13267.093750,4312.317773
K14_C04,7451a36d2baf8879496d1da0b0384ba6a5b21768,187,0.999946,Skaude AA-A h342,Skaude AA-A h342 4,Skaude AA-A h342 4 C Ring,-4383.250000,-1255.031250,9641.468750,1345.947259
K14_C04,9b90418dfb652e8c6643a3d2243f795581992cde,206,0.999943,Byeia Eurk MG-U b58-1,Byeia Eurk MG-U b58-1 AB 1,Byeia Eurk MG-U b58-1 AB 1 C Ring,-2445.718750,124.531250,6600.218750,3672.841556
K14_C04,3f374431ead51753c7df0ae673808d53bfa05aed,210,0.999942,Graea Hypue YP-W d2-136,Graea Hypue YP-W d2-136 B 7,Graea Hypue YP-W d2-136 B 7 A Ring,-802.250000,-445.875000,13324.406250,4238.318194
K14_C04,e20ee688048a763d2fcf63904e3fe5a2817aadcd,218,0.999940,Pru Aescs QH-P c20-15,Pru Aescs QH-P c20-15 ABCD 1,Pru Aescs QH-P c20-15 ABCD 1 C Ring,-3815.843750,440.937500,8779.968750,1531.985398
K14_C04,8346310040cc4411d264a8e6e13a9f01af775df7,227,0.999935,Prua Phoe TJ-G d11-214,Prua Phoe TJ-G d11-214 B 4,Prua Phoe TJ-G d11-214 B 4 C Ring,-5423.937500,-606.718750,11441.281250,2350.365653
K14_C04,5b3c955518f3cb6d62b3ab64d6dc32a4a7a538a1,232,0.999935,Flyua Phio KS-J d9-26,Flyua Phio KS-J d9-26 4,Flyua Phio KS-J d9-26 4 C Ring,2037.437500,-691.375000,10031.343750,5579.400900
K14_C04,681af6211ce3149630373a6d3bfb09cab90fd430,241,0.999932,Prua Phoe ZO-I c9-4,Prua Phoe ZO-I c9-4 2,Prua Phoe ZO-I c9-4 2 A Ring,-5914.437500,-1236.312500,10856.281250,2672.496598
K14_C04,e46aa2db4bffc9a329a4bb9c2bb4ce7fbc60e918,250,0.999929,Puekeau EW-N e6-1199,Puekeau EW-N e6-1199 2,Puekeau EW-N e6-1199 2 C Ring,-1832.593750,139.843750,14182.125000,4459.929356
K14_C04,f3eaad06062ff152a6db05b78ae4adf36344a130,260,0.999925,Blua Hypue TP-M c8-22,Blua Hypue TP-M c8-22 A 2,Blua Hypue TP-M c8-22 A 2 C Ring,-4823.812500,-745.593750,12120.625000,2453.283587
K14_C04,07d0ec450d8edb27cc28a0fe4e07c02d2ddc9522,266,0.999924,Graea Hypa ZQ-A c15-44,Graea Hypa ZQ-A c15-44 B 2,Graea Hypa ZQ-A c15-44 B 2 C Ring,-3191.312500,-680.093750,13684.218750,3636.256068
K14_C04,64fe1c271d22497ed1994c75ba18ff6b7f7969c9,268,0.999923,Pyraleau XF-H c13-24,Pyraleau XF-H c13-24 4,Pyraleau XF-H c13-24 4 A Ring,-2737.000000,-60.625000,5896.875000,4267.170820
K14_C04,3247e3df990042ad973d468450c4bdbe28e66ddb,271,0.999922,Prieluia MV-I c24-16,Prieluia MV-I c24-16 7,Prieluia MV-I c24-16 7 C Ring,523.906250,547.531250,8963.937500,4291.452076
K14_C04,7131a3305ac5f0533cb5ab48b14cac9eb234e3a7,307,0.999911,Blua Hypue JM-W f1-32,Blua Hypue JM-W f1-32 1,Blua Hypue JM-W f1-32 1 B Ring,-4671.343750,-1031.062500,12513.250000,2780.314640
K14_C04,1136ba55283e2ed26233e98084c3fb62367c9d1b,311,0.999910,Prua Eaec GO-A c1-1,Prua Eaec GO-A c1-1 7,Prua Eaec GO-A c1-1 7 B Ring,-7972.437500,-800.968750,10512.062500,4490.862270
K14_C04,10d31ba0ed61347f39d95c4e52d7f21ac8b990b5,326,0.999901,Flyiedgiae BS-W c4-9,Flyiedgiae BS-W c4-9 ABC 1,Flyiedgiae BS-W c4-9 ABC 1 B Ring,-3370.781250,-141.531250,8099.687500,1996.307923
K14_C04,4d6822c4587ca73ba59e6c42a79684dca0207dc4,335,0.999898,Skaude JX-H b27-1,Skaude JX-H b27-1 7,Skaude JX-H b27-1 7 C Ring,-4804.500000,-557.125000,9762.812500,1337.471022
K14_C04,2bbcf59e0a015369bc15384a337951eeb7083584,345,0.999891,Bleae Aewsy GV-X d1-11,Bleae Aewsy GV-X d1-11 5,Bleae Aewsy GV-X d1-11 5 B Ring,-306.343750,599.218750,11923.062500,3821.702733
K14_C04,bf04b8c241684966c4ee3b487c3e44b0e799302f,364,0.999883,Prua Phio VN-B c16-59,Prua Phio VN-B c16-59 16,Prua Phio VN-B c16-59 16 C Ring,1693.843750,-144.531250,11167.843750,5337.013911
K14_C04,0e69929b24405c171e9d999794c6993d779dd431,384,0.999873,Ellaisms DL-F d11-157,Ellaisms DL-F d11-157 A 3,Ellaisms DL-F d11-157 A 3 C Ring,-5350.968750,252.062500,10171.343750,1909.782618
K14_C04,43511464e73f2e6ed9375ddb517c0f114275c0a9,388,0.999873,Byoi Euq HI-Y c28-16,Byoi Euq HI-Y c28-16 7,Byoi Euq HI-Y c28-16 7 C Ring,-5509.093750,177.468750,6576.250000,4056.395439
K14_C04,1e958988c9451e36f17cfee3e3f18c346c1f09e2,391,0.999871,Flyiedge NS-T c19-28,Flyiedge NS-T c19-28 6,Flyiedge NS-T c19-28 6 A Ring,-4955.343750,-302.562500,8753.656250,1949.415866
K14_C04,4a6f4e2c7cff4459fad8fcfeb8c8101b3609c7e7,415,0.999860,Clooku EB-G c26-16,Clooku EB-G c26-16 3,Clooku EB-G c26-16 3 C Ring,-6193.281250,-569.312500,12891.125000,3879.953855
K14_C04,d3bb456f94e60970431d7aeb5cc9cedd9d117f0d,422,0.999857,Preia Phoe XW-X c3-70,Preia Phoe XW-X c3-70 ABC 3,Preia Phoe XW-X c3-70 ABC 3 B Ring,-4880.406250,-231.093750,10620.718750,1457.117774
K14_C04,44db5e4655add039c0f54538754ecc39a7141ede,423,0.999857,Graea Hypue IO-M c9-7,Graea Hypue IO-M c9-7 AB 3,Graea Hypue IO-M c9-7 AB 3 B Ring,-859.406250,-408.781250,13438.375000,4289.338493
K14_C04,e09b8906dc5f85e659a68d813d97ac4d98e6cd70,425,0.999857,Preia Phoe MZ-C c1-40,Preia Phoe MZ-C c1-40 5,Preia Phoe MZ-C c1-40 5 C Ring,-4923.687500,-277.312500,10511.843750,1459.873872
K14_C04,14ad366fdd57943b93b3f8c1d4e18ad31994817e,438,0.999850,Graea Hypue MD-A d1-280,Graea Hypue MD-A d1-280 AB 1,Graea Hypue MD-A d1-280 AB 1 B Ring,-1140.812500,-441.656250,13136.562500,3879.157129
K14_C04,b4794c6dea0895ac3191a5129a9a74a5a99b0285,453,0.999842,Flyiedgiae BS-W c4-70,Flyiedgiae BS-W c4-70 A 5,Flyiedgiae BS-W c4-70 A 5 C Ring,-3383.750000,-141.187500,8117.312500,1977.840628
K14_C04,1c00ffc0cf640b9c85ea1998fad774bea96606bd,458,0.999840,Gru Drye BA-Q c21-8,Gru Drye BA-Q c21-8 7,Gru Drye BA-Q c21-8 7 C Ring,-7371.656250,-333.187500,6276.875000,5408.202306
K14_C04,50eb2606044a539fd2dc2176cea78083a6e8e3f0,467,0.999836,Prua Eaec AW-C d108,Prua Eaec AW-C d108 B 3,Prua Eaec AW-C d108 B 3 C Ring,-8665.562500,-46.281250,10528.937500,5162.949804
K14_C04,cfb4e856ed7652aa3c531eda6b73c7b12ea720a5,474,0.999835,Skaude WZ-W d2-87,Skaude WZ-W d2-87 9,Skaude WZ-W d2-87 9 C Ring,-4533.468750,-321.312500,9427.406250,1199.231298
K14_C04,00d6c9f23d0603e7c90f682b25f3a64fc2012664,494,0.999826,Blua Hypue KY-Z d13-16,Blua Hypue KY-Z d13-16 6,Blua Hypue KY-Z d13-16 6 A Ring,-4666.281250,-1097.468750,12989.031250,3218.373521
K14_C04,d7574b8aa60303ccee19ebc4eb0f2d7b881b53ff,495,0.999826,Skaudou PH-H c24-2,Skaudou PH-H c24-2 3,Skaudou PH-H c24-2 3 C Ring,-1265.843750,-1047.531250,10249.718750,2385.128313
K14_C04,78230c8060843026e3135d56e1d0484628209505,503,0.999823,Nuekau PH-U d3-22,Nuekau PH-U d3-22 9,Nuekau PH-U d3-22 9 B Ring,-1548.250000,-672.281250,13406.031250,3885.748400
K14_C04,304babf4768f5a17be15a80342060009705755df,504,0.999823,Chaleou ZD-T c6-0,Chaleou ZD-T c6-0 AB 1,Chaleou ZD-T c6-0 AB 1 C Ring,-6343.406250,-1420.250000,5620.281250,5390.465985
K14_C04,5bc89501be3f59008f4855957444c885763021fe,513,0.999820,Preia Phoe DC-C b59-49,Preia Phoe DC-C b59-49 6,Preia Phoe DC-C b59-49 6 A Ring,-4077.937500,-334.187500,11716.031250,1723.635584
K14_C04,b50b7cf1696963191e839ef097e0e62088a6320d,522,0.999815,Flyiedgue SP-N c20-0,Flyiedgue SP-N c20-0 A 4,Flyiedgue SP-N c20-0 A 4 C Ring,-7235.500000,-1187.468750,8790.593750,4021.453278
K14_C04,aa3a9c08dfe6aaca641990b3c3ef075480ba0d8e,523,0.999815,Floarks HG-Y f1003,Floarks HG-Y f1003 A 1,Floarks HG-Y f1003 A 1 B Ring,-2935.156250,-1161.531250,14752.375000,4783.497211
K14_C04,521bd3106aa4f7096cc05097e7f465a81d4e145d,526,0.999814,Eidaih RK-C c1-6,Eidaih RK-C c1-6 B 3,Eidaih RK-C c1-6 B 3 A Ring,-7515.500000,-410.968750,10506.000000,4010.255864
K14_C04,95626be9a2f0e651339e6380630a20111594b383,533,0.999812,Prae Eaec GC-C d396,Prae Eaec GC-C d396 13,Prae Eaec GC-C d396 13 C Ring,-3703.968750,-366.968750,10463.812500,423.197685
K14_C04,fcd7ed37e7a98cba0910e8e6bd1d3fc4b20b0ce6,537,0.999810,Prielea CA-P d6-18,Prielea CA-P d6-18 B 7,Prielea CA-P d6-18 B 7 C Ring,-174.187500,573.625000,8506.968750,3810.771047
K14_C04,6b8b42bfa18120766d3282125f7db651096141e0,547,0.999804,Plaa Ain QB-X d1-87,Plaa Ain QB-X d1-87 11,Plaa Ain QB-X d1-87 11 C Ring,1105.281250,222.937500,9399.906250,4714.714045
K14_C04,c8cb3ded7dbda05c75ee48b8be8b05b83af41503,555,0.999799,Prieluia CB-B b28-2,Prieluia CB-B b28-2 ABCD 4,Prieluia CB-B b28-2 ABCD 4 C Ring,578.843750,181.531250,8500.468750,4429.486337
K14_C04,32536c848e7380aee23bc09da3b023d766e342fc,556,0.999798,Eodgovvy ZK-F b11-6,Eodgovvy ZK-F b11-6 4,Eodgovvy ZK-F b11-6 4 C Ring,1397.218750,51.062500,10706.843750,4978.872306
K14_C04,df0951b1734fbf869b02b4d4ee3868a72af6d9e9,566,0.999791,Skaude QY-F c12-18,Skaude QY-F c12-18 ABC 8,Skaude QY-F c12-18 ABC 8 C Ring,-4374.343750,-670.312500,9732.437500,982.258705
K14_C04,abb7bfeda0ee5f8e58de2d919c87d08890413968,569,0.999790,Prua Phoe TR-F c13-41,Prua Phoe TR-F c13-41 10,Prua Phoe TR-F c13-41 10 B Ring,-6065.375000,-357.781250,11016.750000,2703.501479
K14_C04,8567a6166120fa9a819edeeafc6a56ecd34e84da,578,0.999787,Nyeajaae HY-V b46-0,Nyeajaae HY-V b46-0 10,Nyeajaae HY-V b46-0 10 A Ring,-3359.187500,-659.531250,7615.625000,2496.679437
K14_C04,8fc69f7d99d7b179bd63ab0ba372888982f263f9,582,0.999786,Nyeajaae JV-C b46-14,Nyeajaae JV-C b46-14 6,Nyeajaae JV-C b46-14 6 A Ring,-3186.812500,-106.093750,7613.968750,2500.520210
K14_C04,19afc872bae857c6272458d7bbc2bb1b2c27ed6a,586,0.999781,Pru Aescs TK-U c17-14,Pru Aescs TK-U c17-14 5,Pru Aescs TK-U c17-14 5 C Ring,-3299.156250,381.718750,8683.781250,1578.420083
K14_C04,b84b24e1b12bc69b6a2100295be9c740f84c4b3a,591,0.999780,Prielea PS-R d5-3,Prielea PS-R d5-3 B 5,Prielea PS-R d5-3 B 5 C Ring,-83.718750,943.750000,8379.531250,4043.300174
K14_C04,7002a6d09ee096507f28430990c501878d18645e,592,0.999779,Clooku HF-S c19-75,Clooku HF-S c19-75 3,Clooku HF-S c19-75 3 A Ring,-6075.000000,-599.437500,12606.062500,3596.383301
K14_C04,81f11599f92d24f88e2f105c32a860b5ac5e3f01,594,0.999779,Crookaae UN-Z b33-7,Crookaae UN-Z b33-7 3,Crookaae UN-Z b33-7 3 A Ring,-4817.218750,1142.375000,12456.500000,3068.362335
K14_C04,9080cd27c484cfbb91fd7c8eb67dbacd4a10982f,603,0.999772,Pro Aewsy NS-Z c27-49,Pro Aewsy NS-Z c27-49 6,Pro Aewsy NS-Z c27-49 6 C Ring,-5294.562500,112.062500,9122.656250,2054.090021
K14_C04,ca7ed8b37846a12271b2a45e96f793925fedd8bf,608,0.999768,Byeia Eurk XO-G c24-19,Byeia Eurk XO-G c24-19 12,Byeia Eurk XO-G c24-19 12 B Ring,-1543.875000,62.687500,6396.875000,4202.851797
K14_C04,becc1ba34134c955991e99128993d297dad52cde,609,0.999766,Skaudou VZ-M d8-270,Skaudou VZ-M d8-270 6,Skaudou VZ-M d8-270 6 B Ring,-138.968750,-85.187500,9963.031250,3399.665211
K14_C04,3c17d7472425fd4d159cfc39df6168e402bb8a21,612,0.999764,Graea Hypue QO-P d6-368,Graea Hypue QO-P d6-368 9,Graea Hypue QO-P d6-368 9 C Ring,-670.062500,-458.906250,13591.000000,4528.246295
K14_C04,e382dcba833ca1b47c3f862dc326bff63d04c776,614,0.999763,NGC 6705 KKR 3867,NGC 6705 KKR 3867 AB 8,NGC 6705 KKR 3867 AB 8 B Ring,-2822.062500,-289.812500,5493.750000,4642.746866
K14_C04,32c9fd24e0eea2283e50c6b631022c27eccc0a9e,618,0.999758,NGC 6705 Sector EL-N b7-0,NGC 6705 Sector EL-N b7-0 15,NGC 6705 Sector EL-N b7-0 15 B Ring,-2764.937500,-381.062500,5356.187500,4787.959096
K14_C04,0e67cf52c066a921e9e202ec22113de564c1236c,619,0.999756,Graea Hypue RY-Q d5-44,Graea Hypue RY-Q d5-44 AB 2,Graea Hypue RY-Q d5-44 AB 2 B Ring,-601.937500,-646.031250,13558.875000,4556.793356
K14_C04,db08cdb846662e45254668f4da5a33559e2dd860,632,0.999742,Eodgols UR-U c3-7,Eodgols UR-U c3-7 ABC 3,Eodgols UR-U c3-7 ABC 3 C Ring,846.093750,370.156250,10629.406250,4461.679325
K14_C04,78eee7954957f935706eb600ee6fcc381b4944e1,642,0.999729,Plaa Ain PS-V b43-3,Plaa Ain PS-V b43-3 ABCD 1,Plaa Ain PS-V b43-3 ABCD 1 B Ring,241.406250,50.593750,10127.187500,3788.059599
