cluster_id,ring_id,moi_metric,system_name,body_name,ring_name,x,y,z,rank
D5000_C001,bf750832d8d8ed4cf233c078be6a84615692b490,0.999750,Bleethue FG-Y f148,Bleethue FG-Y f148 1,Bleethue FG-Y f148 1 C Ring,-7158.812500,-1037.281250,37677.531250,625
D5000_C001,5de64ccdf3a09ccba8f0b33ab7b51a4f1fd7e692,0.999748,Dryio Bloo CL-Y g81,Dryio Bloo CL-Y g81 AB 2,Dryio Bloo CL-Y g81 AB 2 B Ring,-5909.125000,-1842.406250,29073.781250,626
D5000_C001,7da1f61a865da49bcf2d1e019103b8a3f8a361db,0.999748,Phraa Pruae AA-A g1885,Phraa Pruae AA-A g1885 A 4,Phraa Pruae AA-A g1885 A 4 B Ring,-2083.468750,-1144.937500,26411.437500,627
D5000_C001,0b09d10aa449fccb94f9d4a11993b3e9a56966df,0.999747,Pyroifoi WF-W c18-38,Pyroifoi WF-W c18-38 7,Pyroifoi WF-W c18-38 7 B Ring,3785.125000,-134.000000,6140.718750,628
D5000_C001,6d0fdd597855da1978deda046f10494b49ea2d1f,0.999746,Eol Flyou ZQ-I c24-129,Eol Flyou ZQ-I c24-129 5,Eol Flyou ZQ-I c24-129 5 C Ring,-9299.031250,-749.968750,17929.562500,629
D5000_C001,8dbd5c76d377d8d200bd40e2234f334435f69620,0.999745,Blaa Byio GJ-T c6-58,Blaa Byio GJ-T c6-58 5,Blaa Byio GJ-T c6-58 5 A Ring,1707.875000,-75.375000,55544.937500,630
D5000_C001,00ffaccdaef3073747d5810a919a7ae8cbe639d3,0.999745,Traikaae WM-W d1-133,Traikaae WM-W d1-133 AB 3,Traikaae WM-W d1-133 AB 3 B Ring,-150.781250,17.218750,4277.031250,631
D5000_C001,db08cdb846662e45254668f4da5a33559e2dd860,0.999742,Eodgols UR-U c3-7,Eodgols UR-U c3-7 ABC 3,Eodgols UR-U c3-7 ABC 3 C Ring,846.093750,370.156250,10629.406250,632
D5000_C001,03e30dd13bc662a40cf83d83b8b606555c9b9ee9,0.999742,Aucoths UZ-O d6-2,Aucoths UZ-O d6-2 9,Aucoths UZ-O d6-2 9 B Ring,-4658.937500,-730.437500,2103.093750,633
D5000_C001,512afbd10a3e6c931a391d4fb906716707a8060b,0.999741,Syroomeou JM-W f1-5,Syroomeou JM-W f1-5 3,Syroomeou JM-W f1-5 3 A Ring,-993.500000,2849.687500,25298.875000,634
D5000_C001,3813d6a8d15a02fafa283f7b8bf618659903473f,0.999740,IC 2602 Sector VE-Q c5-10,IC 2602 Sector VE-Q c5-10 3,IC 2602 Sector VE-Q c5-10 3 C Ring,547.375000,-38.687500,278.812500,635
D5000_C001,541fb9a5fa0fbcd8d19726cd29cc020db8cfacf5,0.999736,Eor Aim XR-Z c27-1,Eor Aim XR-Z c27-1 6,Eor Aim XR-Z c27-1 6 C Ring,-7200.062500,108.593750,-10068.593750,636
D5000_C001,be84981e1b565c52f267890f53bc273402907a8d,0.999735,Eoch Pruae KX-U e2-696,Eoch Pruae KX-U e2-696 A 2,Eoch Pruae KX-U e2-696 A 2 B Ring,-8928.656250,-1061.406250,19906.031250,637
D5000_C001,afae425c33c9ba144337cee7fffa1812c118891d,0.999734,Swoiphs IX-W c4-5,Swoiphs IX-W c4-5 3,Swoiphs IX-W c4-5 3 C Ring,3378.187500,-82.250000,424.500000,638
D5000_C001,a1b62692a6d055b77366a5db86e0580d45153b91,0.999733,Eoch Flyuae MD-G c12-71,Eoch Flyuae MD-G c12-71 8,Eoch Flyuae MD-G c12-71 8 A Ring,-8295.562500,-658.218750,17378.562500,639
D5000_C001,2fb30f730ae0149ca37bb68e7f63fbf0f9b9de32,0.999732,Dryio Prao AW-N e6-4433,Dryio Prao AW-N e6-4433 2,Dryio Prao AW-N e6-4433 2 C Ring,1229.906250,-1059.843750,21947.312500,640
D5000_C001,b99ae1fb86da9018f104e8dd0bf12e994bf75b3c,0.999730,Oephaivsky EQ-X d1-154,Oephaivsky EQ-X d1-154 5,Oephaivsky EQ-X d1-154 5 B Ring,-12209.093750,529.343750,17068.343750,641
D5000_C001,78eee7954957f935706eb600ee6fcc381b4944e1,0.999729,Plaa Ain PS-V b43-3,Plaa Ain PS-V b43-3 ABCD 1,Plaa Ain PS-V b43-3 ABCD 1 B Ring,241.406250,50.593750,10127.187500,642
D5000_C001,dbb813538d965af87623443db6f107c2c8a64c21,0.999723,Eorld Byoe CI-F c3022,Eorld Byoe CI-F c3022 A 5,Eorld Byoe CI-F c3022 A 5 A Ring,-1095.812500,-156.375000,29667.312500,643
D5000_C001,1730ab7b92fccdd2e667a834e94cb785e4eff27c,0.999722,Graea Hypue VK-T c5-9,Graea Hypue VK-T c5-9 12,Graea Hypue VK-T c5-9 12 C Ring,-793.312500,-447.875000,13285.468750,644
D5000_C001,80ddeaccda9f3981f07e109e1308c1d14211213f,0.999719,Byaa Ain HT-P d6-766,Byaa Ain HT-P d6-766 6,Byaa Ain HT-P d6-766 6 C Ring,-5028.468750,857.062500,16158.125000,645
D5000_C001,48d73d99621a38f009d6ea8f86c97905d58a0bc9,0.999718,Prielaei DB-C c27-21,Prielaei DB-C c27-21 ABC 2,Prielaei DB-C c27-21 ABC 2 B Ring,-1425.187500,247.437500,9077.781250,646
D5000_C001,24b7f0430146d6bfde90f19e0a3fae719cb149ea,0.999713,Egnaix HR-W f1-120,Egnaix HR-W f1-120 4,Egnaix HR-W f1-120 4 A Ring,5671.406250,1714.281250,22796.906250,648
D5000_C001,a50d909c590032c28ba94390678676801f837c19,0.999712,Sifeae FB-W c15-3,Sifeae FB-W c15-3 A 10,Sifeae FB-W c15-3 A 10 B Ring,3113.500000,-20.375000,904.937500,649
D5000_C001,ae4c5fdd05eeb1c294c81a13542f7da1ac382a1d,0.999712,Graea Hypa VO-P d6-431,Graea Hypa VO-P d6-431 13,Graea Hypa VO-P d6-431 13 C Ring,-2849.781250,-453.468750,13593.718750,650
D5000_C001,f4369749c9e29a0665cc8c336fd1ee3aa37b84d2,0.999712,Byoi Thua OU-F d11-22,Byoi Thua OU-F d11-22 10,Byoi Thua OU-F d11-22 10 B Ring,-6297.593750,409.093750,3747.156250,651
D5000_C001,8f328b099b0bc38d076be54c3263e3d52c3cba0d,0.999711,Dryoea Flyoo GW-W f1-438,Dryoea Flyoo GW-W f1-438 2,Dryoea Flyoo GW-W f1-438 2 C Ring,-6860.531250,-1845.250000,19039.093750,652
D5000_C001,a691d0927b4dac2901ca52b84dcb7d3b3667fa82,0.999709,Stuemau IH-U e3-6891,Stuemau IH-U e3-6891 2,Stuemau IH-U e3-6891 2 B Ring,-1565.218750,1139.375000,26541.625000,653
D5000_C001,031ce11b0aaa6ca8b099602c49394165cbb118d3,0.999709,Clooku QJ-Q d5-71,Clooku QJ-Q d5-71 B 3,Clooku QJ-Q d5-71 B 3 C Ring,-6291.281250,-896.843750,12248.562500,654
D5000_C001,8585744b3b1cff8e2fcd1df9b25f500473613a86,0.999707,Bleae Thaa BK-P c19-25,Bleae Thaa BK-P c19-25 10,Bleae Thaa BK-P c19-25 10 A Ring,-2891.000000,70.843750,2335.343750,655
D5000_C001,6fbb720bb8660bb7972ff455956ae18703d1b638,0.999706,Dryio Flyi BO-I c26-773,Dryio Flyi BO-I c26-773 3,Dryio Flyi BO-I c26-773 3 A Ring,-5277.562500,-37.906250,19283.656250,656
D5000_C001,0383bd0a135f2207ea25ac9d07dad0a255ee8701,0.999705,Pyramoe XB-J b56-13,Pyramoe XB-J b56-13 2,Pyramoe XB-J b56-13 2 A Ring,-271.968750,-159.593750,6535.906250,657
D5000_C001,25474c7a647ade021ed142a3a2160e261e92085c,0.999705,Byua Euq DQ-F d11-33,Byua Euq DQ-F d11-33 A 5,Byua Euq DQ-F d11-33 A 5 C Ring,-93.968750,295.406250,6357.281250,658
D5000_C001,b75d1bf1c6bc15656dd2a4ead30c1f9a71c05a0f,0.999695,Pyraleau LR-D c28-22,Pyraleau LR-D c28-22 4,Pyraleau LR-D c28-22 4 A Ring,-3186.500000,-320.562500,6549.593750,659
D5000_C001,a23790cb0fe42b38fbe3476e98483d13e401fafb,0.999695,Baukoa MI-B e5644,Baukoa MI-B e5644 1,Baukoa MI-B e5644 1 B Ring,2512.937500,1189.437500,28430.093750,660
D5000_C001,ff27e886a544bd27df2d3af552ea28e14d34beb0,0.999692,Teqie IL-O d6-113,Teqie IL-O d6-113 6,Teqie IL-O d6-113 6 C Ring,-1503.906250,-956.781250,36632.625000,661
D5000_C001,ba9cd3f790fa3c02629340abd89f68ea3557306c,0.999692,Blaa Phoe JN-A d14-432,Blaa Phoe JN-A d14-432 AB 1,Blaa Phoe JN-A d14-432 AB 1 C Ring,-5539.625000,-883.062500,15530.750000,662
D5000_C001,482857d00c108f15940569e4912449dd88a352cb,0.999690,Blu Thua JV-P c5-7,Blu Thua JV-P c5-7 3,Blu Thua JV-P c5-7 3 A Ring,541.156250,55.656250,1735.250000,663
D5000_C001,2c439c0a778393646a6b7c600daa83f8620f023a,0.999689,Phoi Bre CK-I b9-299,Phoi Bre CK-I b9-299 AB 1,Phoi Bre CK-I b9-299 AB 1 B Ring,-8743.468750,-11.875000,36267.437500,664
D5000_C001,c51bef9c932610796653fbd5d663f374f089d7c6,0.999687,Blue Hypooe WI-J c25-3,Blue Hypooe WI-J c25-3 4,Blue Hypooe WI-J c25-3 4 B Ring,-12114.531250,-230.843750,12824.343750,665
D5000_C001,5f835b9185fc17e46743801ced1e395bb82f36af,0.999687,Plipua BF-A f189,Plipua BF-A f189 2,Plipua BF-A f189 2 A Ring,6130.250000,1724.156250,27381.906250,666
D5000_C001,bf40e2606d9a9085d5d7d92def593cbaf0eb3e6c,0.999685,Froawns VR-V b2-15,Froawns VR-V b2-15 5,Froawns VR-V b2-15 5 A Ring,4167.156250,94.875000,14373.906250,668
D5000_C001,88ff2f3beb4eb1b21eb02bdd294c949f2181de1e,0.999685,Pyroifa ZU-P d5-8,Pyroifa ZU-P d5-8 B 8,Pyroifa ZU-P d5-8 B 8 A Ring,13200.687500,-1113.000000,5825.906250,669
D5000_C001,35a86f71217bc09dddbd521e869cc6d6d5828867,0.999683,HIP 1290,HIP 1290 11,HIP 1290 11 C Ring,-15.500000,-257.187500,28.968750,670
D5000_C001,aa09e08c853cbe124590fc854c5869c374cba8b3,0.999683,Ogaiws RX-B d3904,Ogaiws RX-B d3904 6,Ogaiws RX-B d3904 6 A Ring,-2999.437500,845.125000,19416.187500,671
D5000_C001,25d1fd3f37c4e164d50ae75b24e09a32eb76c07f,0.999682,Stock 1 Sector HX-T c3-4,Stock 1 Sector HX-T c3-4 9,Stock 1 Sector HX-T c3-4 9 C Ring,-1114.781250,-18.156250,453.937500,672
D5000_C001,8b5cb9122b74a5deb96e1439d4693861670e2866,0.999680,Syritchao NZ-D c26-5,Syritchao NZ-D c26-5 A 4,Syritchao NZ-D c26-5 A 4 C Ring,-14649.031250,274.687500,55127.062500,673
D5000_C001,1c6c797ae2372a8c69dfc76ec1268b812c2745da,0.999679,Bya Ail OX-K d8-39,Bya Ail OX-K d8-39 B 6,Bya Ail OX-K d8-39 B 6 A Ring,-11866.281250,331.906250,16339.937500,674
D5000_C001,db8edcfc0b2d505ba70d26478dc136a55f82f720,0.999679,Cyoagaea PF-A b16-0,Cyoagaea PF-A b16-0 5,Cyoagaea PF-A b16-0 5 C Ring,-1004.875000,-859.531250,41519.125000,675
D5000_C001,938d53fd609a447bc3927bb9fb9ca07bc3f79e8a,0.999678,Phroea Blou PI-I d10-969,Phroea Blou PI-I d10-969 BCD 3,Phroea Blou PI-I d10-969 BCD 3 B Ring,-6512.156250,-572.500000,34392.781250,676
D5000_C001,3f9e07fdc86ab12c35680ce79292ed09ba662294,0.999676,Juenae OQ-Y c3-3668,Juenae OQ-Y c3-3668 3,Juenae OQ-Y c3-3668 3 A Ring,181.531250,-77.062500,26012.187500,677
D5000_C001,75cc846d079521fd9e012935105c3576b8d6c9d6,0.999675,Cyoagi UL-B d14-6,Cyoagi UL-B d14-6 AB 1,Cyoagi UL-B d14-6 AB 1 B Ring,-8518.406250,-469.625000,42430.156250,678
D5000_C001,b21ca4b3d23dd6f665a34125a151a84eb4a043d7,0.999675,Crookaae BV-F d11-144,Crookaae BV-F d11-144 B 7,Crookaae BV-F d11-144 B 7 C Ring,-3982.312500,439.781250,12764.812500,679
D5000_C001,4c86adc13d5d6e16306317dde08719176f9176ed,0.999675,Eok Blou BA-A e454,Eok Blou BA-A e454 1,Eok Blou BA-A e454 1 B Ring,-2333.906250,-1212.687500,27100.718750,680
D5000_C001,80e84e92cf925161c99b36f8e80b73e45aee3fb7,0.999672,Bleae Free GG-W c2-4,Bleae Free GG-W c2-4 2,Bleae Free GG-W c2-4 2 B Ring,-3483.843750,334.656250,45146.968750,681
D5000_C001,740e942075b98509ebeafa6a3c6b268f77edefdf,0.999668,NGC 6871 Sector EH-K c9-4,NGC 6871 Sector EH-K c9-4 4,NGC 6871 Sector EH-K c9-4 4 C Ring,-4926.468750,158.125000,1489.125000,682
D5000_C001,c69f030d0db5737f191ee3d83360b70c8216714a,0.999668,Bleia Eohn IT-X c2-3,Bleia Eohn IT-X c2-3 A 5,Bleia Eohn IT-X c2-3 A 5 A Ring,-1263.656250,-628.031250,1636.562500,683
D5000_C001,73dfd5826bbde3995bc4a4416e40bf085bd80f20,0.999667,Gru Phio WD-Z c1-22,Gru Phio WD-Z c1-22 3,Gru Phio WD-Z c1-22 3 C Ring,3146.937500,-739.937500,15667.343750,684
D5000_C001,12670c6b95fed8ab6fe495516560dd04e939c68b,0.999666,Aucoks QL-W c18-8,Aucoks QL-W c18-8 AB 1,Aucoks QL-W c18-8 AB 1 B Ring,844.593750,-101.937500,2302.343750,685
D5000_C001,5424644a6ca19607fcd47fdf79bf396c8a8f4fbf,0.999666,Dryuae Scraa YJ-A f113,Dryuae Scraa YJ-A f113 A 3,Dryuae Scraa YJ-A f113 A 3 B Ring,-8239.437500,2134.968750,18272.562500,686
D5000_C001,f65419aa1d5ba1b0de1f975d13345d424281442b,0.999663,Stuelou OI-R d5-584,Stuelou OI-R d5-584 14,Stuelou OI-R d5-584 14 B Ring,-6887.375000,-445.562500,13519.593750,687
D5000_C001,ecf47491233036d67421c986d2ed860e52395dbd,0.999658,Smootao OJ-I d9-323,Smootao OJ-I d9-323 11,Smootao OJ-I d9-323 11 B Ring,5121.625000,6.781250,52237.906250,688
D5000_C001,f61979b52c8ca2ac12739312847f007fd4ac96dd,0.999658,Dryau Ausms CA-A f3110,Dryau Ausms CA-A f3110 1,Dryau Ausms CA-A f3110 1 A Ring,-1932.562500,1450.187500,20944.593750,689
D5000_C001,b0b26b1f8ab1e6503ac4b78ae6caa680f476cf89,0.999653,Eorm Screia AN-H b11-1,Eorm Screia AN-H b11-1 5,Eorm Screia AN-H b11-1 5 A Ring,6464.312500,1542.125000,17099.031250,690
D5000_C001,fe7e2e04caa8fa69a742e75b6d2ad61703a2d25d,0.999652,Byeia Aowsy IP-J c24-0,Byeia Aowsy IP-J c24-0 4,Byeia Aowsy IP-J c24-0 4 C Ring,660.968750,696.343750,44775.000000,691
D5000_C001,e74aae9ad0353d1f74c2e85b18790f27ab1b95fd,0.999651,Hegeia DN-A c14-3,Hegeia DN-A c14-3 5,Hegeia DN-A c14-3 5 A Ring,-2392.281250,190.562500,-3018.281250,692
D5000_C001,17555b14201e19aa287bcce255c205301d80efba,0.999651,Dryu Bra SS-K d8-3,Dryu Bra SS-K d8-3 7,Dryu Bra SS-K d8-3 7 C Ring,-20672.843750,244.375000,31681.875000,693
D5000_C001,47d6656d34a947dd80397e805b4d175cdd79ec41,0.999650,Wepooe WJ-R e4-5979,Wepooe WJ-R e4-5979 1,Wepooe WJ-R e4-5979 1 B Ring,-4540.718750,-1053.031250,24153.562500,694
D5000_C001,374ec2279eeb8e8708275ef510deb18064b4d704,0.999647,Mynoaw PJ-J b38-7,Mynoaw PJ-J b38-7 A 3,Mynoaw PJ-J b38-7 A 3 C Ring,4677.062500,-919.593750,18961.750000,695
D5000_C001,3d9b6f2b2bc09cb2abbc7cee139a9903a043fd35,0.999646,Byoomae XE-C b56-1,Byoomae XE-C b56-1 A 6,Byoomae XE-C b56-1 A 6 B Ring,-16564.312500,-884.968750,25739.937500,696
D5000_C001,e3de0088ff4d9136de27a9b28b039612754b81b5,0.999646,Gria Pri YL-J d10-8,Gria Pri YL-J d10-8 AB 3,Gria Pri YL-J d10-8 AB 3 B Ring,813.718750,-54.093750,47204.187500,697
D5000_C001,2a3e8fdb8089bc3a14db3ef57975d42a725e6fff,0.999645,Pyramoe AX-P c20-2,Pyramoe AX-P c20-2 AB 7,Pyramoe AX-P c20-2 AB 7 B Ring,-622.937500,-739.718750,6238.968750,698
D5000_C001,aeb26a2f65c5244558f0ddddc87bf0de1d49de86,0.999643,Kyloaln AA-A h56,Kyloaln AA-A h56 3,Kyloaln AA-A h56 3 C Ring,-6055.906250,-874.656250,20873.062500,699
D5000_C001,5fbd2a02363e8daf245705dc970a27a2412a744c,0.999641,Croomae JG-Y e2856,Croomae JG-Y e2856 A 1,Croomae JG-Y e2856 A 1 B Ring,3329.187500,1274.218750,24758.750000,700
D5000_C001,34fc6d955c1cc83a2a64e4e467723e6209e37e46,0.999641,Dryoea Blao VJ-R e4-98,Dryoea Blao VJ-R e4-98 2,Dryoea Blao VJ-R e4-98 2 C Ring,5589.343750,-997.687500,29247.062500,701
D5000_C001,0bef2560e86faa95d09463759c15f61af78bddf8,0.999640,Brambe ZU-Y f1253,Brambe ZU-Y f1253 2,Brambe ZU-Y f1253 2 B Ring,-8673.875000,-1623.468750,18569.531250,703
D5000_C001,adb62955861afa90750eb867ef1dab430c7c69b3,0.999639,Wrupeae ZU-X e1-627,Wrupeae ZU-X e1-627 A 1,Wrupeae ZU-X e1-627 A 1 C Ring,-4318.593750,-1412.000000,28811.062500,704
D5000_C001,8f01d76825e3e7bdf630af48380442caa9609215,0.999637,Eembaisk GE-P c19-2624,Eembaisk GE-P c19-2624 1,Eembaisk GE-P c19-2624 1 A Ring,2607.062500,38.343750,30529.750000,705
D5000_C001,727d0709860bbdca2df7d92debde52b164657e3f,0.999635,Voqaa JH-V f2-967,Voqaa JH-V f2-967 1,Voqaa JH-V f2-967 1 B Ring,-9230.656250,-1340.093750,17945.218750,706
D5000_C001,65ac3ec89547cb685946dc78a2604bf9ead7ce3b,0.999634,Qauthoea EM-V d2-33,Qauthoea EM-V d2-33 12,Qauthoea EM-V d2-33 12 A Ring,2567.000000,302.156250,55515.625000,707
D5000_C001,a89b4bd26fe817233aeebe1efdf661137af8bad6,0.999632,Clookou OP-M d8-56,Clookou OP-M d8-56 B 12,Clookou OP-M d8-56 B 12 C Ring,-15037.531250,-226.281250,12471.875000,708
D5000_C001,8ceeac4fc322baa0003a71ef7776f757a8d4801c,0.999626,Flyoo Groa NO-X d2-56,Flyoo Groa NO-X d2-56 8,Flyoo Groa NO-X d2-56 8 A Ring,-26474.468750,-69.500000,50446.218750,709
D5000_C001,f628c2275a0daf532a3dc42e06c841158e0b5ca6,0.999624,Bleethai JX-I c10-54,Bleethai JX-I c10-54 AB 3,Bleethai JX-I c10-54 AB 3 B Ring,-5852.875000,-811.843750,37809.562500,710
D5000_C001,b8917ec328ee5e56dc346bf45365768008305eb0,0.999621,Nyeajaae GQ-X c17-45,Nyeajaae GQ-X c17-45 AB 1,Nyeajaae GQ-X c17-45 AB 1 B Ring,-3497.562500,-201.625000,7402.343750,711
D5000_C001,47d969b9fc132deebc7068489e612b649112156a,0.999620,NGC 5662 Sector LD-R c5-3,NGC 5662 Sector LD-R c5-3 3,NGC 5662 Sector LD-R c5-3 3 C Ring,1459.500000,306.500000,1618.031250,712
D5000_C001,95ff9ecc579525e898a2e1c90d8c66b048d1689f,0.999618,Juemee QZ-V c3-286,Juemee QZ-V c3-286 5,Juemee QZ-V c3-286 5 B Ring,-10032.218750,-645.750000,25989.406250,713
D5000_C001,442d6ba64ebd91111cc0bb086a467c50e6f0754d,0.999617,Scheau Byoe WJ-P d6-1007,Scheau Byoe WJ-P d6-1007 B 7,Scheau Byoe WJ-P d6-1007 B 7 C Ring,-5427.406250,-547.031250,35392.718750,714
D5000_C001,32555ae9f48e6fb1bb20fe394bc7ee4380655bad,0.999617,Zejoo KE-E d13-109,Zejoo KE-E d13-109 DE 2,Zejoo KE-E d13-109 DE 2 C Ring,-15889.531250,-79.531250,11593.625000,715
D5000_C001,5b8c87400053431d5d5a7625e96629dc8d877b50,0.999615,Athair LP-D d13-242,Athair LP-D d13-242 10,Athair LP-D d13-242 10 C Ring,6798.250000,-344.218750,23102.156250,716
D5000_C001,94250c2bcb700b07e183b642aa178ed8936879bc,0.999610,Hypuae Audst KZ-E d12-214,Hypuae Audst KZ-E d12-214 2,Hypuae Audst KZ-E d12-214 2 A Ring,308.937500,2057.562500,25603.031250,717
D5000_C001,5e20be7c831a55d9e8e6d09663013c3e48f5c914,0.999609,Plimbeae LJ-Y c14-1,Plimbeae LJ-Y c14-1 9,Plimbeae LJ-Y c14-1 9 B Ring,-17782.781250,1380.500000,27737.750000,719
D5000_C001,71ff7b7142f5d3f0030885b8229b39947053039b,0.999597,Dumbue PN-S d4-155,Dumbue PN-S d4-155 A 9,Dumbue PN-S d4-155 A 9 B Ring,4518.875000,543.281250,22397.593750,720
D5000_C001,b5af3099f9755956ec1bd99076e2e6830f7fe938,0.999596,Boeph WU-T c18-18,Boeph WU-T c18-18 7,Boeph WU-T c18-18 7 A Ring,-7957.562500,-657.750000,16384.937500,721
D5000_C001,c58d2c45cf708c763e072c1593ed80908a2b264e,0.999595,Aiphairds PD-J d9-57,Aiphairds PD-J d9-57 B 14,Aiphairds PD-J d9-57 B 14 B Ring,-12066.562500,356.656250,34345.343750,722
D5000_C001,d2be2a2b6cdd09543d4871a28b5080c4b02417cd,0.999593,Synuefai DC-G c26-4,Synuefai DC-G c26-4 AB 2,Synuefai DC-G c26-4 AB 2 B Ring,-98.625000,-556.125000,62.625000,723
D5000_C001,0c676c6747b9450ae675dcd6b3dce57aaf0234b1,0.999593,2MASS J08311399+2108149,2MASS J08311399+2108149 9,2MASS J08311399+2108149 9 B Ring,259.093750,391.062500,-597.937500,724
D5000_C001,b62cee66b43a97954013f92c90e0f3e4c702144c,0.999592,Hypuae Briae IX-B d13-1560,Hypuae Briae IX-B d13-1560 B 11,Hypuae Briae IX-B d13-1560 B 11 C Ring,810.593750,216.468750,35910.406250,725
D5000_C001,c28b09910132ca8e3b8b99ef407fcc47cbc1ef82,0.999591,Phrio Prue GH-V f2-652,Phrio Prue GH-V f2-652 2,Phrio Prue GH-V f2-652 2 A Ring,1425.062500,-1327.000000,27064.812500,726
D5000_C001,1d838de03858a8dd569fe976fcbc4ec0a2bf71eb,0.999591,Aucopp CT-Y c14-0,Aucopp CT-Y c14-0 7,Aucopp CT-Y c14-0 7 C Ring,-2624.093750,-1104.031250,2137.531250,727
D5000_C001,39a18405c2ae2eb23c34baeac0ed50b153b5e71a,0.999589,Voqaa JH-V f2-115,Voqaa JH-V f2-115 2,Voqaa JH-V f2-115 2 A Ring,-9058.562500,-1474.968750,18028.000000,728
D5000_C001,c51412a35ec613f4eb5d07b6b6d4fba9fdd3b0f9,0.999584,Myriesly WO-Z d13-7554,Myriesly WO-Z d13-7554 ABC 1,Myriesly WO-Z d13-7554 ABC 1 B Ring,-177.968750,-12.031250,25791.250000,731
D5000_C001,b8496a8bda63b12bd179ef93ce8c8a49e9be61e3,0.999583,Phroea Bloo JS-L b37-1,Phroea Bloo JS-L b37-1 1,Phroea Bloo JS-L b37-1 1 C Ring,-4203.218750,-2135.906250,34313.312500,732
D5000_C001,595b8580225712d9f37b7c37b251a13dbe2d3fac,0.999582,Myrielk LE-G c24-2205,Myrielk LE-G c24-2205 2,Myrielk LE-G c24-2205 2 C Ring,412.437500,-5.031250,25605.968750,733
D5000_C001,67ccaff573f251c4d646502123ff15c43d9f688b,0.999582,Ploi Aim IO-Z c13-118,Ploi Aim IO-Z c13-118 2,Ploi Aim IO-Z c13-118 2 B Ring,-3884.312500,-23.093750,9776.781000,734
D5000_C001,7a508064e7233d12fcaf0514451699cb5eef98f7,0.999579,Smojuae SP-U c4-0,Smojuae SP-U c4-0 7,Smojuae SP-U c4-0 7 C Ring,6679.125000,712.000000,2987.593750,735
D5000_C001,925ba1a123fddf8454469dfd25a9bb53a1c8b41c,0.999579,Oephaist LD-Q d6-1,Oephaist LD-Q d6-1 B 3,Oephaist LD-Q d6-1 B 3 A Ring,-6946.031250,-2822.187500,34060.031250,736
D5000_C001,a87ad72ae68b72b0ef8a1bff9d4259fa1990eff3,0.999576,Boeft OA-U c17-176,Boeft OA-U c17-176 AB 4,Boeft OA-U c17-176 AB 4 C Ring,203.125000,-977.000000,16337.468750,737
D5000_C001,6fd1534883f4685ff4bc87f7c138fb2762ad074e,0.999570,Iowhaik JK-H c10-733,Iowhaik JK-H c10-733 8,Iowhaik JK-H c10-733 8 B Ring,-6729.093750,145.343750,16044.843750,738
D5000_C001,943b01649cdbc381f2e57d1347349c7d70c38113,0.999567,Screakai TP-N d7-56,Screakai TP-N d7-56 8,Screakai TP-N d7-56 8 C Ring,-11120.750000,699.343750,21379.312500,739
D5000_C001,7cf0183b04a2c1dabd640ddee8d15710214e29e6,0.999565,Gludgou QT-H d10-0,Gludgou QT-H d10-0 17,Gludgou QT-H d10-0 17 C Ring,14839.031250,493.500000,-3954.406250,740
D5000_C001,d893edc963e0ccdfdfc32a639c19b2521b25a823,0.999565,Prooe Drye YD-H c11-1,Prooe Drye YD-H c11-1 5,Prooe Drye YD-H c11-1 5 A Ring,-1577.375000,-819.687500,695.000000,741
D5000_C001,354bee8a41f8bca5aca5751b91aa9fef627932c9,0.999562,Dryio Flyuae CA-A f2376,Dryio Flyuae CA-A f2376 A 3,Dryio Flyuae CA-A f2376 A 3 A Ring,-8338.781250,-1018.718750,18184.718750,742
D5000_C001,14aa524842a97fae868b58e7d47726062e22b01b,0.999561,Sifi GS-Y b15-2,Sifi GS-Y b15-2 2,Sifi GS-Y b15-2 2 C Ring,-2249.593750,257.406250,562.531250,743
D5000_C001,03f374bbf0c372472844118390631f084297d5b2,0.999561,Eol Flyou RJ-V c17-135,Eol Flyou RJ-V c17-135 7,Eol Flyou RJ-V c17-135 7 C Ring,-9377.968750,-690.968750,17618.531250,744
D5000_C001,277b7f27c40ee7d452f8aa49c92744446987edab,0.999555,Byeia Thaa FK-R d4-27,Byeia Thaa FK-R d4-27 ABCD 4,Byeia Thaa FK-R d4-27 ABCD 4 C Ring,-1566.437500,74.375000,3198.531250,745
D5000_C001,f5b910db4dbc39488246d900ade5022e038e080a,0.999551,HD 80465,HD 80465 B 2,HD 80465 B 2 C Ring,1682.500000,582.187500,-514.406250,746
D5000_C001,cfdf9510f588e05e64dd33a8313cff60f9e33eff,0.999550,Floarps VN-A d1-1345,Floarps VN-A d1-1345 17,Floarps VN-A d1-1345 17 B Ring,-100.750000,-297.093750,14395.000000,747
D5000_C001,2d30afe44700b8b9bf6fffc217dd85f062727e1c,0.999547,Prooe Drye RA-D b59-0,Prooe Drye RA-D b59-0 7,Prooe Drye RA-D b59-0 7 B Ring,-1560.375000,-241.656250,1476.718750,748
D5000_C001,281b4bb9f1afbe5d2121fb7f710786a36b2403c7,0.999544,Phroea Gree LS-R d5-109,Phroea Gree LS-R d5-109 10,Phroea Gree LS-R d5-109 10 C Ring,-6808.812500,-285.437500,36557.000000,749
D5000_C001,51dabfe13fdc8333d530b1443e533e1600b943ce,0.999543,Sphoetz IH-V f2-106,Sphoetz IH-V f2-106 2,Sphoetz IH-V f2-106 2 A Ring,-9515.593750,-1573.687500,16620.937500,750
